invoice_id,Branch,City,category,unit_price,quantity,date,time,payment_method,rating,total_price,profit_margin,
1750,WALM052,Mansfield,Fashion accessories,30,3,7/27/2020,13:12:00,Ewallet,9,90,0.57,
1751,WALM096,Eagle Pass,Home and lifestyle,74,3,11/5/2021,19:28:00,Ewallet,4,222,0.33,
1752,WALM080,Nacogdoches,Fashion accessories,76,1,8/8/2023,6:21:00,Ewallet,9,76,0.33,
1753,WALM052,Mansfield,Home and lifestyle,47,3,10/6/2020,6:54:00,Ewallet,8,141,0.57,
1754,WALM071,Lufkin,Fashion accessories,26,3,2/27/2023,6:04:00,Ewallet,9,78,0.33,
1755,WALM047,Flower Mound,Home and lifestyle,25,1,5/22/2022,8:37:00,Ewallet,9,25,0.48,
1756,WALM040,Edinburg,Fashion accessories,73,1,5/5/2020,16:07:00,Ewallet,9,73,0.48,
1757,WALM081,Friendswood,Home and lifestyle,28,1,12/16/2021,12:03:00,Ewallet,4,28,0.33,
1758,WALM072,Lancaster,Fashion accessories,59,1,2/16/2021,9:16:00,Ewallet,8,59,0.33,
1759,WALM026,Denton,Home and lifestyle,68,2,1/18/2022,11:38:00,Ewallet,8,136,0.48,
1760,WALM093,Angleton,Fashion accessories,35,3,4/13/2021,7:30:00,Ewallet,4,105,0.33,
1761,WALM077,Coppell,Home and lifestyle,38,3,6/3/2022,8:05:00,Ewallet,8,114,0.33,
1762,WALM091,Little Elm,Fashion accessories,25,2,11/23/2021,11:26:00,Ewallet,6,50,0.33,
1763,WALM008,Corpus Christi,Home and lifestyle,47,2,7/12/2021,14:18:00,Ewallet,4,94,0.48,
1764,WALM092,Lake Jackson,Fashion accessories,34,2,10/18/2022,19:54:00,Ewallet,6,68,0.33,
1765,WALM079,La Porte,Home and lifestyle,70,2,4/14/2020,10:23:00,Ewallet,4,140,0.33,
1766,WALM085,Kerrville,Fashion accessories,75,2,2/28/2020,9:19:00,Ewallet,8,150,0.33,
1767,WALM083,Farmers Branch,Home and lifestyle,57,1,1/30/2020,14:17:00,Ewallet,6,57,0.33,
1768,WALM100,Canyon,Fashion accessories,83,1,12/8/2020,21:26:00,Ewallet,6,83,0.18,
1769,WALM021,McAllen,Home and lifestyle,21,1,3/4/2021,13:31:00,Ewallet,4,21,0.48,
1770,WALM016,Brownsville,Fashion accessories,61,2,11/29/2023,20:59:00,Ewallet,9,122,0.48,
1771,WALM037,League City,Home and lifestyle,38,2,2/2/2023,13:11:00,Ewallet,7,76,0.48,
1772,WALM053,Conroe,Fashion accessories,72,2,1/29/2021,8:40:00,Ewallet,8,144,0.57,
1773,WALM039,Longview,Home and lifestyle,67,3,6/14/2023,17:10:00,Ewallet,7,201,0.48,
1774,WALM068,Burleson,Fashion accessories,77,3,12/6/2021,7:07:00,Ewallet,7,231,0.33,
1775,WALM044,Pharr,Home and lifestyle,32,3,4/1/2020,16:10:00,Ewallet,6,96,0.48,
1776,WALM071,Lufkin,Fashion accessories,84,3,2/24/2021,13:58:00,Ewallet,8,252,0.33,
1777,WALM004,Austin,Home and lifestyle,73,3,7/30/2021,21:22:00,Ewallet,7,219,0.48,
1778,WALM083,Farmers Branch,Fashion accessories,71,3,12/29/2021,17:31:00,Ewallet,5,213,0.33,
1779,WALM044,Pharr,Home and lifestyle,42,1,4/2/2023,13:13:00,Ewallet,6,42,0.48,
1780,WALM042,Bryan,Fashion accessories,55,2,8/26/2020,9:16:00,Ewallet,9,110,0.48,
1781,WALM016,Brownsville,Home and lifestyle,68,1,12/10/2021,18:50:00,Ewallet,7,68,0.48,
1782,WALM059,Pflugerville,Fashion accessories,40,2,10/3/2020,20:08:00,Ewallet,6,80,0.33,
1783,WALM047,Flower Mound,Home and lifestyle,72,3,10/31/2022,21:50:00,Ewallet,6,216,0.48,
1784,WALM036,Allen,Fashion accessories,53,1,11/30/2020,9:30:00,Ewallet,7,53,0.48,
1785,WALM044,Pharr,Home and lifestyle,16,3,5/23/2023,6:16:00,Ewallet,5,48,0.48,
1786,WALM096,Eagle Pass,Fashion accessories,29,1,1/27/2020,14:50:00,Ewallet,6,29,0.18,
1787,WALM090,Brownwood,Home and lifestyle,24,1,3/14/2023,17:14:00,Ewallet,7,24,0.33,
1788,WALM097,Alice,Fashion accessories,43,1,10/30/2023,12:15:00,Ewallet,8,43,0.18,
1789,WALM008,Corpus Christi,Home and lifestyle,75,3,3/25/2020,7:45:00,Ewallet,8,225,0.48,
1790,WALM024,Carrollton,Fashion accessories,59,2,5/25/2020,22:58:00,Ewallet,8,118,0.48,
1791,WALM010,Laredo,Home and lifestyle,28,1,11/25/2021,18:20:00,Ewallet,8,28,0.48,
1792,WALM009,Plano,Fashion accessories,16,1,1/23/2022,18:19:00,Ewallet,9,16,0.48,
1793,WALM085,Kerrville,Home and lifestyle,19,1,6/4/2022,20:16:00,Ewallet,5,19,0.33,
1794,WALM024,Carrollton,Fashion accessories,75,2,7/11/2021,8:01:00,Ewallet,6,150,0.48,
1795,WALM079,La Porte,Home and lifestyle,27,3,8/26/2020,11:24:00,Ewallet,7,81,0.33,
1796,WALM096,Eagle Pass,Fashion accessories,75,3,5/6/2022,14:27:00,Ewallet,6,225,0.18,
1797,WALM091,Little Elm,Home and lifestyle,24,2,8/27/2023,18:13:00,Ewallet,7,48,0.33,
1798,WALM011,Lubbock,Fashion accessories,33,3,7/24/2020,10:27:00,Ewallet,7,99,0.48,
1799,WALM027,Abilene,Home and lifestyle,74,1,9/27/2023,12:39:00,Ewallet,6,74,0.48,
1800,WALM036,Allen,Fashion accessories,77,2,6/17/2023,6:08:00,Ewallet,6,154,0.48,
1801,WALM047,Flower Mound,Home and lifestyle,61,2,8/29/2020,11:29:00,Ewallet,6,122,0.48,
1802,WALM030,Richardson,Fashion accessories,28,3,1/18/2023,10:03:00,Ewallet,8,84,0.48,
1803,WALM006,El Paso,Home and lifestyle,45,3,12/21/2020,9:43:00,Ewallet,6,135,0.48,
1804,WALM042,Bryan,Fashion accessories,40,1,3/19/2020,16:51:00,Ewallet,7,40,0.48,
1805,WALM077,Coppell,Home and lifestyle,16,1,12/27/2023,19:49:00,Ewallet,5,16,0.33,
1806,WALM043,Baytown,Fashion accessories,44,2,8/12/2021,12:26:00,Ewallet,7,88,0.48,
1807,WALM062,Galveston,Home and lifestyle,49,1,3/14/2023,10:44:00,Ewallet,9,49,0.33,
1808,WALM024,Carrollton,Fashion accessories,74,3,6/22/2021,7:04:00,Ewallet,8,222,0.48,
1809,WALM008,Corpus Christi,Home and lifestyle,23,1,12/5/2023,17:04:00,Ewallet,5,23,0.48,
1810,WALM076,Huntsville,Fashion accessories,46,3,11/12/2023,19:23:00,Ewallet,7,138,0.33,
1811,WALM041,Mission,Home and lifestyle,47,3,5/9/2021,18:54:00,Ewallet,7,141,0.48,
1812,WALM081,Friendswood,Fashion accessories,58,1,7/2/2020,19:15:00,Ewallet,5,58,0.33,
1813,WALM044,Pharr,Home and lifestyle,77,1,6/1/2022,8:04:00,Ewallet,8,77,0.48,
1814,WALM047,Flower Mound,Fashion accessories,26,2,9/19/2021,20:21:00,Ewallet,5,52,0.48,
1815,WALM036,Allen,Home and lifestyle,24,1,10/9/2023,6:11:00,Ewallet,8,24,0.48,
1816,WALM097,Alice,Fashion accessories,46,2,4/20/2023,7:10:00,Ewallet,6,92,0.18,
1817,WALM076,Huntsville,Home and lifestyle,15,3,11/4/2020,15:12:00,Ewallet,9,45,0.33,
1818,WALM070,Hurst,Fashion accessories,27,1,6/1/2021,10:14:00,Ewallet,4,27,0.33,
1819,WALM031,Lewisville,Home and lifestyle,68,2,12/20/2020,9:25:00,Ewallet,6,136,0.48,
1820,WALM009,Plano,Fashion accessories,64,2,3/16/2021,13:36:00,Ewallet,5,128,0.48,
1821,WALM091,Little Elm,Home and lifestyle,40,3,3/10/2021,8:54:00,Ewallet,7,120,0.33,
1822,WALM048,Harlingen,Fashion accessories,15,3,4/20/2021,16:05:00,Ewallet,4,45,0.48,
1823,WALM042,Bryan,Home and lifestyle,73,3,2/8/2023,17:16:00,Ewallet,5,219,0.48,
1824,WALM097,Alice,Fashion accessories,45,2,5/25/2021,19:00:00,Ewallet,8,90,0.18,
1825,WALM005,Fort Worth,Home and lifestyle,44,3,2/26/2022,18:32:00,Ewallet,9,132,0.48,
1826,WALM016,Brownsville,Fashion accessories,56,2,7/28/2023,16:20:00,Ewallet,8,112,0.48,
1827,WALM026,Denton,Home and lifestyle,17,1,1/11/2020,6:59:00,Ewallet,5,17,0.48,
1828,WALM002,Dallas,Fashion accessories,38,3,6/25/2022,18:43:00,Ewallet,7,114,0.36,
1829,WALM063,Georgetown,Home and lifestyle,73,3,12/25/2021,7:31:00,Ewallet,7,219,0.33,
1830,WALM001,Houston,Fashion accessories,30,1,1/27/2020,19:13:00,Ewallet,5,30,0.36,
1831,WALM008,Corpus Christi,Home and lifestyle,76,1,1/20/2022,15:44:00,Ewallet,4,76,0.48,
1832,WALM053,Conroe,Fashion accessories,75,2,11/17/2023,20:39:00,Ewallet,9,150,0.57,
1833,WALM076,Huntsville,Home and lifestyle,42,1,3/4/2020,7:03:00,Ewallet,5,42,0.33,
1834,WALM027,Abilene,Fashion accessories,81,3,1/17/2023,9:32:00,Ewallet,8,243,0.48,
1835,WALM034,College Station,Home and lifestyle,39,3,1/27/2021,8:56:00,Ewallet,9,117,0.48,
1836,WALM072,Lancaster,Fashion accessories,70,2,9/19/2020,8:48:00,Ewallet,8,140,0.33,
1837,WALM083,Farmers Branch,Home and lifestyle,33,2,8/29/2022,13:30:00,Ewallet,9,66,0.33,
1838,WALM016,Brownsville,Fashion accessories,46,1,5/21/2020,20:26:00,Ewallet,7,46,0.48,
1839,WALM019,Pasadena,Home and lifestyle,28,2,9/7/2020,16:06:00,Ewallet,7,56,0.48,
1840,WALM080,Nacogdoches,Fashion accessories,80,2,2/22/2020,22:13:00,Ewallet,8,160,0.33,
1841,WALM015,Grand Prairie,Home and lifestyle,24,2,7/28/2023,11:58:00,Ewallet,6,48,0.48,
1842,WALM058,Port Arthur,Fashion accessories,59,3,4/4/2020,6:34:00,Ewallet,9,177,0.33,
1843,WALM066,Grapevine,Home and lifestyle,72,2,7/13/2023,13:09:00,Ewallet,4,144,0.33,
1844,WALM081,Friendswood,Fashion accessories,36,2,7/26/2021,16:36:00,Ewallet,7,72,0.33,
1845,WALM028,Odessa,Home and lifestyle,62,2,3/6/2022,13:31:00,Ewallet,9,124,0.48,
1846,WALM090,Brownwood,Fashion accessories,79,1,9/29/2023,9:44:00,Ewallet,8,79,0.33,
1847,WALM036,Allen,Home and lifestyle,61,1,1/24/2020,9:08:00,Ewallet,4,61,0.48,
1848,WALM031,Lewisville,Fashion accessories,75,3,8/4/2022,16:28:00,Ewallet,6,225,0.48,
1849,WALM034,College Station,Home and lifestyle,33,1,11/12/2021,22:55:00,Ewallet,6,33,0.48,
1850,WALM043,Baytown,Fashion accessories,67,2,1/13/2021,6:45:00,Ewallet,6,134,0.48,
1851,WALM019,Pasadena,Home and lifestyle,72,3,8/20/2023,8:49:00,Ewallet,4,216,0.48,
1852,WALM080,Nacogdoches,Fashion accessories,75,1,11/14/2023,8:15:00,Ewallet,7,75,0.33,
1853,WALM043,Baytown,Home and lifestyle,22,2,9/23/2022,20:10:00,Ewallet,6,44,0.48,
1854,WALM051,New Braunfels,Fashion accessories,30,2,2/1/2022,15:12:00,Ewallet,9,60,0.48,
1855,WALM015,Grand Prairie,Home and lifestyle,63,1,7/10/2020,22:14:00,Ewallet,8,63,0.48,
1856,WALM064,Bedford,Fashion accessories,35,1,7/2/2022,18:03:00,Ewallet,6,35,0.33,
1857,WALM042,Bryan,Home and lifestyle,38,2,10/19/2022,19:37:00,Ewallet,6,76,0.48,
1858,WALM010,Laredo,Fashion accessories,17,2,9/27/2020,17:46:00,Ewallet,6,34,0.48,
1859,WALM081,Friendswood,Home and lifestyle,57,1,11/12/2023,19:04:00,Ewallet,6,57,0.33,
1860,WALM061,Cedar Park,Fashion accessories,18,2,4/27/2020,17:58:00,Ewallet,5,36,0.33,
1861,WALM052,Mansfield,Home and lifestyle,57,1,9/26/2022,7:55:00,Ewallet,6,57,0.57,
1862,WALM098,Mineral Wells,Fashion accessories,18,2,9/12/2020,19:24:00,Ewallet,6,36,0.18,
1863,WALM001,Houston,Home and lifestyle,68,1,6/10/2020,19:09:00,Ewallet,9,68,0.36,
1864,WALM024,Carrollton,Fashion accessories,80,1,9/24/2023,17:47:00,Ewallet,8,80,0.48,
1865,WALM045,Missouri City,Home and lifestyle,72,3,4/5/2020,13:24:00,Credit card,9,216,0.48,
1866,WALM057,Euless,Fashion accessories,63,3,5/21/2023,10:05:00,Ewallet,4,189,0.33,
1867,WALM092,Lake Jackson,Home and lifestyle,37,2,2/13/2020,9:01:00,Ewallet,4,74,0.33,
1868,WALM064,Bedford,Fashion accessories,23,2,5/12/2022,12:08:00,Ewallet,8,46,0.33,
1869,WALM041,Mission,Home and lifestyle,31,3,5/28/2022,10:40:00,Ewallet,4,93,0.48,
1870,WALM048,Harlingen,Fashion accessories,78,2,5/4/2023,11:26:00,Ewallet,8,156,0.48,
1871,WALM026,Denton,Home and lifestyle,63,2,6/21/2021,21:18:00,Ewallet,5,126,0.48,
1872,WALM067,Haltom City,Fashion accessories,40,2,5/10/2023,9:26:00,Ewallet,7,80,0.33,
1873,WALM013,Irving,Home and lifestyle,17,3,2/15/2021,9:05:00,Ewallet,9,51,0.48,
1874,WALM004,Austin,Fashion accessories,70,1,4/11/2022,20:02:00,Ewallet,8,70,0.48,
1875,WALM100,Canyon,Home and lifestyle,43,3,10/19/2022,8:11:00,Ewallet,9,129,0.18,
1876,WALM005,Fort Worth,Fashion accessories,37,3,8/26/2023,19:21:00,Ewallet,7,111,0.48,
1877,WALM020,Killeen,Home and lifestyle,43,1,12/16/2023,10:50:00,Ewallet,4,43,0.48,
1878,WALM030,Richardson,Fashion accessories,52,2,12/18/2020,19:34:00,Ewallet,8,104,0.48,
1879,WALM042,Bryan,Home and lifestyle,78,2,11/16/2020,13:57:00,Ewallet,6,156,0.48,
1880,WALM090,Brownwood,Fashion accessories,32,2,7/14/2022,6:32:00,Ewallet,6,64,0.33,
1881,WALM002,Dallas,Home and lifestyle,27,3,11/6/2023,14:37:00,Ewallet,6,81,0.36,
1882,WALM027,Abilene,Fashion accessories,26,2,5/7/2021,14:02:00,Ewallet,5,52,0.48,
1883,WALM028,Odessa,Home and lifestyle,54,2,3/18/2022,21:01:00,Ewallet,9,108,0.48,
1884,WALM043,Baytown,Fashion accessories,84,2,2/7/2020,18:13:00,Ewallet,5,168,0.48,
1885,WALM022,Mesquite,Home and lifestyle,31,3,9/1/2020,17:22:00,Ewallet,5,93,0.48,
1886,WALM096,Eagle Pass,Fashion accessories,31,3,9/17/2022,11:16:00,Ewallet,8,93,0.18,
1887,WALM040,Edinburg,Home and lifestyle,80,3,9/16/2021,11:19:00,Ewallet,5,240,0.48,
1888,WALM097,Alice,Fashion accessories,33,2,9/18/2020,22:10:00,Ewallet,9,66,0.18,
1889,WALM040,Edinburg,Home and lifestyle,21,2,8/17/2023,15:38:00,Ewallet,8,42,0.48,
1890,WALM018,Frisco,Fashion accessories,45,3,3/28/2022,9:25:00,Ewallet,4,135,0.48,
1891,WALM097,Alice,Home and lifestyle,60,1,4/20/2021,20:19:00,Ewallet,6,60,0.18,
1892,WALM022,Mesquite,Fashion accessories,24,1,12/28/2022,7:05:00,Ewallet,6,24,0.48,
